date,time,stockcode,open,high,low,close,vol,val,freq
20200109,120000,00008584,4,AK  ,UBS Sekuritas Indonesia                                     ,0
20200109,120000,00008585,4,AN  ,Wanteg Sekuritas                                            ,0
20200109,120000,00008586,4,AO  ,ERDIKHA ELIT SEKURITAS                                      ,0
20200109,120000,00008587,4,AP  ,Pacific Sekuritas Indonesia                                 ,0
20200109,120000,00008588,4,AR  ,Binaartha Sekuritas                                         ,0
20200109,120000,00008589,4,AT  ,Phintraco Sekuritas                                         ,0
20200109,120000,00008590,4,AZ  ,Sucor Sekuritas                                             ,0
20200109,120000,00008591,4,BD  ,Indo Mitra Sekuritas                                        ,0
20200109,120000,00008592,4,BF  ,Inti Fikasa Sekuritas                                       ,0
20200109,120000,00008593,4,BK  ,J.P. Morgan Sekuritas Indonesia                             ,0
20200109,120000,00008594,4,BQ  ,DANPAC SEKURITAS                                            ,0
20200109,120000,00008595,4,BR  ,Trust Sekuritas                                             ,0
20200109,120000,00008596,4,BS  ,Equity Sekuritas Indonesia                                  ,0
20200109,120000,00008597,4,BZ  ,BATAVIA PROSPERINDO SEKURITAS                               ,0
20200109,120000,00008598,4,CC  ,MANDIRI SEKURITAS                                           ,0
20200109,120000,00008599,4,CD  ,Mega Capital Sekuritas                                      ,0
20200109,120000,00008600,4,CG  ,Citigroup Sekuritas Indonesia                               ,0
20200109,120000,00008601,4,CP  ,Valbury Sekuritas Indonesia                                 ,0
20200109,120000,00008602,4,CS  ,Credit Suisse Sekuritas Indonesia                           ,0
20200109,120000,00008603,4,DB  ,Deutsche Sekuritas Indonesia                                ,0
20200109,120000,00008604,4,DD  ,Makindo Sekuritas                                           ,0
20200109,120000,00008605,4,DH  ,SINARMAS SEKURITAS                                          ,0
20200109,120000,00008606,4,DM  ,Masindo Artha Sekuritas                                     ,0
20200109,120000,00008607,4,DP  ,DBS Vickers Sekuritas Indonesia                             ,0
20200109,120000,00008608,4,DR  ,RHB Sekuritas Indonesia                                     ,0
20200109,120000,00008609,4,DU  ,REDIALINDO MANDIRI                                          ,0
20200109,120000,00008610,4,DX  ,Bahana Sekuritas                                            ,0
