20200109,093610,00004233,2,093610,0,GJTL                 ,RG  ,000425314272,00000001050.00,000000004900,XC  ,D,XC  ,D,00000001050.00,000000272400,00000001055.00,000000122300,000940087607,000940088548
20200109,093634,00004245,2,093634,0,SMCB                 ,RG  ,000425314273,00000001065.00,000000002100,XC  ,D,XC  ,D,00000001060.00,000000262300,00000001065.00,000000087400,000940088552,000940087692
20200109,093736,00004263,2,093736,0,GJTL                 ,RG  ,000425314274,00000001050.00,000000005300,XC  ,D,XC  ,D,00000001050.00,000000267100,00000001055.00,000000122300,000940087607,000940088559
20200109,093750,00004273,2,093750,0,BMRI                 ,RG  ,000425314275,00000008925.00,000000050000,LG  ,D,LG  ,D,00000008925.00,000000050000,00000000000.00,000000000000,000940088514,000940088560
20200109,093750,00004275,2,093750,0,BNII                 ,RG  ,000425314276,00000000294.00,000000050000,LG  ,D,LG  ,D,00000000294.00,000000950000,00000000000.00,000000000000,000940088523,000940088561
20200109,093750,00004277,2,093750,0,BBCA                 ,RG  ,000425314277,00000054625.00,000000050000,LG  ,D,LG  ,D,00000054625.00,000000050000,00000000000.00,000000000000,000940088531,000940088562
20200109,093750,00004279,2,093750,0,PPRO                 ,RG  ,000425314278,00000000136.00,000000010000,LG  ,D,LG  ,D,00000000134.00,000000010000,00000000135.00,000000030000,000940088538,000940088563
20200109,093750,00004280,2,093750,0,PPRO                 ,RG  ,000425314279,00000000135.00,000000010000,LG  ,D,LG  ,D,00000000134.00,000000010000,00000000135.00,000000030000,000940088537,000940088563
20200109,093820,00004302,2,093820,0,SMCB                 ,RG  ,000425314280,00000001060.00,000000002200,XC  ,D,XC  ,D,00000001060.00,000000260100,00000001065.00,000000087400,000940087683,000940088565
20200109,093901,00004315,2,093901,0,GJTL                 ,RG  ,000425314281,00000001055.00,000000004800,XC  ,D,XC  ,D,00000001050.00,000000267100,00000001055.00,000000117500,000940088568,000940087611
20200109,093943,00004332,2,093943,0,GOLD                 ,RG  ,000425314282,00000000426.00,000000000100,DX  ,F,DX  ,F,00000000426.00,000000000100,00000000000.00,000000000000,000940088571,000940088567
20200109,094000,00004340,2,094000,0,SMCB                 ,RG  ,000425314283,00000001065.00,000000002000,XC  ,D,XC  ,D,00000001060.00,000000260100,00000001065.00,000000085400,000940088572,000940087692
20200109,094030,00004349,2,094030,0,GJTL                 ,RG  ,000425314284,00000001055.00,000000004900,XC  ,D,XC  ,D,00000001050.00,000000267100,00000001055.00,000000112600,000940088573,000940087611
20200109,094123,00004367,2,094123,0,SMCB                 ,RG  ,000425314285,00000001060.00,000000002600,XC  ,D,XC  ,D,00000001060.00,000000257500,00000001065.00,000000085400,000940087683,000940088577
20200109,094148,00004376,2,094148,0,GJTL                 ,RG  ,000425314286,00000001050.00,000000004400,XC  ,D,XC  ,D,00000001050.00,000000262700,00000001055.00,000000112600,000940087607,000940088578
20200109,094151,00004385,2,094151,0,SMCB                 ,RG  ,000425314287,00000001065.00,000000001000,XC  ,D,XC  ,D,00000001060.00,000000257500,00000001065.00,000000084400,000940088579,000940087692
20200109,094307,00004404,2,094307,0,GJTL                 ,RG  ,000425314288,00000001055.00,000000005200,XC  ,D,XC  ,D,00000001050.00,000000262700,00000001055.00,000000107400,000940088583,000940087611
20200109,094312,00004414,2,094312,0,SMCB                 ,RG  ,000425314289,00000001065.00,000000002600,XC  ,D,XC  ,D,00000001060.00,000000257500,00000001065.00,000000081800,000940088584,000940087692
20200109,094426,00004424,2,094426,0,GJTL                 ,RG  ,000425314290,00000001055.00,000000004600,XC  ,D,XC  ,D,00000001050.00,000000262700,00000001055.00,000000102800,000940088585,000940087611
20200109,094453,00004434,2,094453,0,SMCB                 ,RG  ,000425314291,00000001065.00,000000001900,XC  ,D,XC  ,D,00000001060.00,000000257500,00000001065.00,000000079900,000940088586,000940087692
20200109,094558,00004449,2,094558,0,GJTL                 ,RG  ,000425314292,00000001050.00,000000005400,XC  ,D,XC  ,D,00000001050.00,000000257300,00000001055.00,000000102800,000940087607,000940088590
20200109,094628,00004459,2,094628,0,SMCB                 ,RG  ,000425314293,00000001065.00,000000002300,XC  ,D,XC  ,D,00000001060.00,000000257500,00000001065.00,000000077600,000940088591,000940087692
20200109,094714,00004469,2,094714,0,GJTL                 ,RG  ,000425314294,00000001050.00,000000003400,XC  ,D,XC  ,D,00000001050.00,000000252800,00000001055.00,000000102800,000940087607,000940088592
20200109,094714,00004470,2,094714,0,GJTL                 ,RG  ,000425314295,00000001050.00,000000001100,XC  ,D,XC  ,D,00000001050.00,000000252800,00000001055.00,000000102800,000940087608,000940088592
20200109,094900,00004504,2,094900,0,GJTL                 ,RG  ,000425314297,00000001055.00,000000003900,XC  ,D,XC  ,D,00000001050.00,000000252800,00000001055.00,000000098900,000940088599,000940087611
20200109,094945,00004515,2,094945,0,SMCB                 ,RG  ,000425314298,00000001065.00,000000002500,XC  ,D,XC  ,D,00000001060.00,000000254900,00000001065.00,000000075100,000940088602,000940087692
20200109,095021,00004555,2,095021,0,GJTL                 ,RG  ,000425314299,00000001050.00,000000004600,XC  ,D,XC  ,D,00000001050.00,000000248200,00000001055.00,000000098900,000940087608,000940088619
20200109,095056,00004593,2,095056,0,MCOR                 ,RG  ,000425314300,00000000200.00,000000000100,VD  ,D,VD  ,D,00000000000.00,000000000000,00000000000.00,000000000000,000940088633,000940088632
20200109,095115,00004601,2,095115,0,SMCB                 ,RG  ,000425314301,00000001065.00,000000002200,XC  ,D,XC  ,D,00000001060.00,000000254900,00000001065.00,000000072900,000940088634,000940087692
